name,amenity,lat,lon,district,phone,beds
আধাইপুর কমিউনিটি ক্লিনিক,hospital,24.9714839,88.9320841,,,
"Badalgachhi Upazila Health Complex, Naogaon - Badalgachhi Hwy, Badalgachhi, Naogaon",hospital,24.9613102,88.905739,,,
"Badalgachhi Upazila Health Complex, Naogaon - Badalgachhi Hwy, Badalgachhi, Naogaon",hospital,24.960639,88.9056317,,,
Chakrail Hospital,hospital,24.9742407,88.8744817,,,
Dewan Mohammad Ali Homeopathic Charitable Hospital,hospital,24.9843253,88.8366144,,,
Nazipur Eye Hospital,hospital,25.0366989,88.7679414,,,
"Mother & children hospital, Naogaon",hospital,25.0145863,88.8047182,,,
দি ল্যাব এইড হাসপাতাল,hospital,25.0364378,88.7602354,,,
"Apollo Dental Care, Mohadevpur, Naogaon",hospital,24.9236887,88.7500541,,,
"Mohadevpur Eye Hospital, Mohadevpur, Naogaon",hospital,24.9233457,88.7499842,,,
"Mohadevpur Thana Health Complex, Mohadevpur Main Rd, Mohadevpur, Naogaon",hospital,24.9222357,88.7519456,,,
Upazila Family Planning Office Mohadevpur,hospital,24.9219974,88.751318,,,
"Community Health Care and Immunization Centre, Mohadevpur, Naogaon",hospital,24.9069892,88.7593164,,,
সুপ্রভাত মাদকাসক্তি সেন্টার,hospital,24.8331182,88.9196326,,,
"Raj General Hospital and Diagnostic Centre, Naogaon",hospital,24.8245014,88.9304121,,,
"Grammen Eye Hospital, Naogaon",hospital,24.8243776,88.9305056,,,
"The Popular Hospital Naogaon, Naogaon",hospital,24.8204421,88.9341026,,,
NHN Gulshan Shasthoseba Kendra,hospital,23.7900785,90.4197359,,01762-093815,
"Central Lab & Hospital, Naogaon",hospital,24.8189257,88.9365818,,,
"Rural Hospital, Rubir more, Naogaon",hospital,24.8187844,88.9377428,,,
"Holy Cressent Hospital, Naogaon",hospital,24.818043,88.9385954,,,
"Prime Lab & Hospital,NAOGAON SHADAR HOSPITAL ROAD, Shebasrom Rd, Naogaon",hospital,24.819165,88.9377598,,,
Parkview Medical College,hospital,24.8907868,91.8626941,,,
Sylhet Imperial Hospital LTD.,hospital,24.8943462,91.8783304,,+880 13 2506 4701,
"Bismillah Hospital , Naogaon Highway, Naldanga, Natore",hospital,24.5006081,88.955851,,,
"Subeccha Hospital, Rajshahi - Dhaka Hwy, Natore",hospital,24.4062756,88.9561832,,,
"Amjad Khan Memorial Hospital, Adjacent to Gorasthan Bazar, Natore Sadar Upazila, Natore",hospital,24.3870868,88.9197768,,,
"SATATA SPECIALIZED HOSPITAL, Rajshahi - Dhaka Hwy, Natore",hospital,24.4119356,88.9934515,,,
"Amjad Khan Chowdhury Memorial Hospital - Outdoor and Consultation Center, Natore",hospital,24.4119018,88.9922871,,,
"Baptist-mid-missions hospital, Dhaka - Natore Hwy, Natore",hospital,24.4080526,89.0136944,,,
"Al Noor Hospital Bonpara Baipas, Bonpara, Natore",hospital,24.2982683,89.0803485,,,
Patwary General Hospital,hospital,24.2894759,89.0819365,,,
"Allahara Dana Hospital, Rajshahi - Pabna Hwy, Gormati Bazar, Natore",hospital,24.2043382,89.1334296,,,
Military Hospital,hospital,25.5711799,91.8720444,,,
nehru  memorial techno global hospital,hospital,22.7671143,88.3676458,,,
"Chowgram Hospital, Chowgram, Natore",hospital,24.5434548,89.1818282,,,
"Rashedul Hospital, Dhaka - Rajshahi Hwy, Natore",hospital,24.2984358,89.0966393,,,
"Health care hospital, Dhaka - Rajshahi Hwy, Bonpara, Natore",hospital,24.2986637,89.082973,,,
"Janoni Hospital,Thana mure, Baraigram, Dhaka - Rajshahi Hwy, Natore",hospital,24.3183247,89.1521388,,,
"Maa Diagnostic And Hospital, Bazar Road, Gopalpur, Natore",hospital,24.205856,89.0037904,,,
"Cosmos General Hospital, Bazar Road, Gopalpur, Natore",hospital,24.2054351,89.0031744,,,
"Mukter General Hospital, Bazar Road, Gopalpur, Natore",hospital,24.2046888,89.0023401,,,
"Baraiyarhat General Hospital,Dhaka-Chittagong Hwy, Baraiyarhat, Chittagong",hospital,22.8926764,91.5332519,,,
"Bariarhat Eye Hospital, Old Dhaka-Chittagong Hwy, Baraiyarhat, Chittagong",hospital,22.8941176,91.534155,,,
মস্তাননগর স্বাস্থ্য কমপ্লেক্স,hospital,22.8407643,91.5468366,,,
Mostan Nagar Hospital,hospital,22.8406506,91.546909,,,
Mostan Nagar Hospital,hospital,22.8409529,91.5469435,,,
Hope Mother & Child Hospital,hospital,22.7739786,91.5737918,,,
Maa o shishu pvt hospital and diagnostic center,hospital,24.4865847,91.7706149,,,
Unknown,hospital,26.4512331,92.0292256,,,
Millennium Specialized Hospital Ltd,hospital,23.7025307,90.4175198,,,
"Barabkund Union shasto O Poribarkollan kendro, Dhaka - Chittagong Hwy, Barabkunda, Chittagong",hospital,22.5744325,91.6808694,,,
Vision Eye Hospital,hospital,23.7471253,90.385587,,,
Aichi Medical College Hospital,hospital,23.7409807,90.4785129,,,
"Tulatoly Eye Care, Tulatoli Road, Chattogram",hospital,22.4096592,91.7546276,,,
Aichi Hospital,hospital,23.7410044,90.4784944,,,
Mamata Clinic,hospital,22.3534105,91.8162452,,,
"BHBA HOSPITAL, Bhatiari Station Road, Bhatiari, Chattogram",hospital,22.4298229,91.7479456,,,
"BSBA Hospital, Bhatiari Rail Station Rd, Chattogram",hospital,22.4281457,91.7454504,,,
"Muktijoddha Memorial Hospital, Bhatiary, Dhaka - Chittagong Hwy, Chattogram",hospital,22.4237219,91.7479224,,,
"CMH Bhatiari, Bhatiari, Bhatiari Union, Chattogram",hospital,22.4229134,91.7552282,,,
"OPC Bhatiary,Hospital, Chattogram, Bhatiari, Chattogram",hospital,22.4228266,91.7549894,,,
Dochhori Union Health Complex,hospital,21.4400906,92.2711806,,,
"Alhajj Mostofa-Hakim Maternity Hospital, Mostafahakim maternity hospital, Mostafa Hakim Road, Chattogram",hospital,22.373585,91.7716073,,,
General Medical Hospital,hospital,23.7385617,90.3880144,,,
Unknown,hospital,22.3362775,91.7703873,,,
"Al Amin Hospital (Pvt.) Limited, Zakir Hossain Rd, Chattogram",hospital,22.3627003,91.7840196,,,
Al Raji Chokkho and Doctors Chamber,hospital,21.7611109,92.0760711,,,
Asian Hospital (Pvt) Ltd,hospital,21.7597746,92.0767744,,,
Mah-Shishu and General Hospital,hospital,21.7615043,92.0763388,,,
Surgicare Hospital Ltd.,hospital,22.3600956,91.7918281,,,
"Royal Community Eye Hospital & Phaco Centre., Rd No 5, Chattogram",hospital,22.329179,91.7889967,,,
"Mother And Child Care Hospital, Plot No 2 and 3, 2nd - 5th Floor M.K Plaza, Chattogram",hospital,22.3291756,91.7922182,,,
KR Dental Care,hospital,22.329011,91.7919411,,,
"South Point Hospital, Agrabad Access Rd, Westseite der Zila-Polizeilinie, Chotopool, Chattogram",hospital,22.3297887,91.7939882,,,
Susrut Eye Foundation And Research Hospital,hospital,22.449944,88.3925129,,,
"Islami Bank Hospital, Sheikh Mujib Rd, Chattogram",hospital,22.3224712,91.8119539,,,
Swasti Hospital,hospital,26.4282202,91.6290284,,,
Vet-RX,hospital,23.7381223,90.3908269,,,
"CGD Railway Hospital Port, Port Colony Rd, Chattogram",hospital,22.3167837,91.7917886,,,
Doulatdia Gonoshasthaya Kendra,hospital,23.7611397,89.7807367,,,
"MEDISAVE PATHOLOGY LAB Hospital, Dhaka Trunk Rd, Chattogram",hospital,22.3426436,91.8038078,,,
"Midpoint Hospital and Maternity Center Ltd., Midpoint Hospital, Pathantuli Rd, Chattogram",hospital,22.3333897,91.816776,,,
"District PHE Lab, Tura",hospital,25.5156079,90.1858984,,,
Tura Civil Hospital,hospital,25.5150175,90.2038069,,,
Alpha Hospital & Diagonstic Center,hospital,22.0762507,92.049644,,,
Satkania Upazila Health Complex,hospital,22.0848887,92.0543241,,,
"Bumrungrad International Hospital Referral Office-Chattagram, Agrabad C/A, Chattogram",hospital,22.3271065,91.8142573,,,
"Chittagong Port Hospital Colony, Port Hospital, Chattogram",hospital,22.31376,91.7966021,,,
"Radiology unit port hospital, Port Hospital, Port Colony Rd, Chattogram",hospital,22.3142904,91.7957483,,,
"Bangladesh Railway Hospital, Port Colony Rd, Chattogram",hospital,22.3136427,91.7955131,,,
"ICDDR, B Tuberculosis Diagnosis and Treatment Centre, Shop-06, Shardar Plaza, Bandartila, Chattogram",hospital,22.2874899,91.7837339,,,
Pomra Family Planning center,hospital,22.4627318,92.0073931,,,
"City Corporation Bandartila Matrisadan Hospital, Ward No 39, Chattogram",hospital,22.2866634,91.7840475,,,
"CMH Chittagong Hospital, CEPZ, Chattogram",hospital,22.2833913,91.7796067,,,
"City General Hospital and Diagnostic Center, Kazi Goli, Chattogram",hospital,22.2763729,91.7860019,,,
Thanchi Upazila Health Complex,hospital,21.8238195,92.4383495,,,
"Chittagong Diabetic General Hospital, Zakir Hossain Road, Khulsi, Chattogram",hospital,22.3612728,91.8024665,,,
"SAHIC Sub-Center and Integrated Pre-School for Hearing Impaired Children,Zakir Hossain Rd,Chattogram",hospital,22.361246,91.8019704,,,
"Lios eye hospital gate, Zakir Hossain Rd, Chattogram",hospital,22.3616928,91.8160227,,,
Luskerpore Garden Hospital,hospital,24.1708009,91.4741748,,,
"Shajinaz Hospital Limited, Arefin Nagar, Bayezid Link Road, Bayazid Bostami Rd, Chattogram",hospital,22.3862627,91.8065472,,,
"Diabetic Hospital Oxygen Branch, Oxygen Mor, Hathazari Rd, Chattogram",hospital,22.3948726,91.8202602,,,
"Maruf Work House Hospital, Medical Gate, Hathazari Pourosova, Chattogram",hospital,22.5082249,91.8065202,,,
"Gani Hospital Limited, Goni shopping complex, Sarkarhat, Chattogram",hospital,22.5585728,91.7968635,,,
"Popular Diagnostic Centre, Hospital, Chittagong - Khagrachhari Rd, Bibir Hat, Chattogram",hospital,22.688355,91.7897534,,,
"Al Nur Hospital, Chittagong - Khagrachhari Rd, Bibir Hat, Chattogram",hospital,22.6878891,91.7906451,,,
"Hazem Child Care Centre, Childrens hospital, Chittagong - Khagrachhari Rd, Chattogram",hospital,22.6860749,91.7903948,,,
"Mother and Child Hospital, Hospital, Ramgor Road, Bus Stand, Hathazari, Pourasaba, Chattogram",hospital,22.4985089,91.8072165,,,
"Green Health Hospital And Diagnostic Center, Hathazari, Rangamati-Khagrachhari Rd, Chattogram",hospital,22.4739499,91.8147848,,,
"Fatehabad Clinic & Diagnostic Centre, Chittagong - Rangamati-Khagrachhari Rd, Chattogram",hospital,22.444624,91.819113,,,
"Chottogram Daiabetic General Hospital, Oxyzen, Rangamati-Khagrachari Highway, Chattogram",hospital,22.3948162,91.8210643,,,
"One Diagnostic Centre, Chattogram-Hathazari Raujan Highway, Hathazari, Chattogram",hospital,22.5014699,91.809166,,,
"Hathazari Digital Diagonstic Center ,Hathazari, Kacari Rd, Hathazari, Chattogram",hospital,22.5032278,91.8106523,,,
"Naodoba Union Health Complex, Hospital, Shariatpur Road, Naodoba",hospital,23.3982272,90.2446076,,,
Unknown,hospital,23.4075145,90.2337385,,,
"The Lab-Aid Diagnosis Centre, Anowara, Chittagong-Anwara-Banshkhali Rd, Chattogram",hospital,22.2338492,91.8723449,,,
Baruipur Super-Specality Hospital,hospital,22.3579557,88.43427,South 24 Parganas,,
"Bara Uthan Union Health and Family Welfare Centre, Chittagong-Anwara-Banshkhali Rd, Chattogram",hospital,22.2496872,91.8726642,,,
"Yasmin Delwar Hospital, Sologhor Koborsthan, Bazar Road, Sreenagar",hospital,23.5534095,90.2970781,,,
"Unicare diagonestic center Hospital, Nimtola Road, Shekharnagar",hospital,23.6155526,90.3304714,,,
"Equria General Hospital, Dhaka - Mawa Hwy, Dhaka",hospital,23.609707,90.3272582,,,
"Basumoti General Hospital, General hospital, Dhaka - Mawa Hwy, Dhaka",hospital,23.6147681,90.3323744,,,
Divine Nursing Home,hospital,22.5662809,88.3927561,,,
"Jahanara general hospital, Molla tower, Abdullahpur south, Kalakandi",hospital,23.6605236,90.3639399,,,
"Jhilmil Hospital, Shuvadda High School Rd, Keraniganj",hospital,23.6941831,90.3989302,,,
"Din Hospital, Zia Nagar Rd, Keraniganj",hospital,23.7000122,90.3972149,,,
"Al-Baraka Model Hospital, Keraniganj",hospital,23.7023188,90.397187,,,
Wipro GE Healthcare Private Ltd.,hospital,26.1651971,91.7795015,,,
"Porichorja Digital Hospital, Chowrasta, Chunkutia, Dhaka",hospital,23.6959899,90.3988882,,,
"Bardem Hospital Keraniganj Branch, Aganagar Brijghat, Keraniganj",hospital,23.7071303,90.4009237,,,
"Medicare Hospital, Bongobondhu Avenue, Oxygen - Kuwaish Rd, Chattogram",hospital,22.3960244,91.8244642,,,
"Asia Digital Eye Hospital, South Jatrabari, West Side of Dholaipar Flyover Toll Plaza, Dhaka",hospital,23.7038555,90.4348529,,,
"Al Bayt Hospital, Hospital, Dhaka - Mawa Hwy, Dhaka",hospital,23.7053274,90.4345381,,,
"Medi Bangla General Hospital, Hospital, New Road, Dhaka",hospital,23.7056676,90.4323285,,,
"Al-Hakim eye hospital and Phaco Center, Hospital, Haque Plaza, Dhaka",hospital,23.7070106,90.4345125,,,
"Al Baraka Diagnostic Complex ltd, Hospital, Rahman Plaza, Shahid Faruk Sarak, Jatrabari, Dhaka",hospital,23.7098186,90.4331553,,,
"Best One Hijama Center, Hospital, Samiullah Plaza, Sahid Faruq Sarak, Dhaka",hospital,23.710031,90.4332148,,,
"Dr lalit kumar dutta house Hospital, Strand Road, Chattogram",hospital,22.330737,91.8311254,,,
"Genome Hospital, Jurain Railgate, Haji Khorshed Ali Sarkar Road., Dhaka",hospital,23.6936732,90.4353274,,,
"Karnaphuli EPZ Hospital, M. A Aziz Rd, Chattogram",hospital,22.2717019,91.7880502,,,
Karnaphuli EPZ Hospital,hospital,22.2603614,91.7915976,,,
"Medical Squadron, BAF ZHR, BAF Rd, Chattogram",hospital,22.2618587,91.8144039,,,
"Charu homeopathic, M. A Aziz Rd, Chattogram",hospital,22.2855798,91.7849076,,,
"BN DY SICK BAY Hospital, Dockyard Rd , Chattogram",hospital,22.2862468,91.7899499,,,
New Anamika Hospital And Diagnostic Centre,hospital,23.740338,90.4339855,,,
"Eye Hospital KIDS CORNER, Foys Lake Approach Rd, Chattogram",hospital,22.3602638,91.7957447,,,
"Safa Marwa Hospital Jatrabari, Mamtaz Market, North Jatrabari, Jatrabari, Dhaka",hospital,23.710802,90.4338354,,,
R & R Diagnostic & Polyclinic Private Limited,hospital,26.6562962,88.0007246,,,
"Meghna General Hospital, General hospital, Islampur Rd, Dhaka",hospital,23.7113791,90.4038418,,,
"AIG Hospitals Bangladesh, Enayet Bazar Rd, Chattogram",hospital,22.3406203,91.8289538,,,
"Railway Bokkho Badhy Hospital, Bangladesh Railway Hospital, C.R.B. Rd, Chattogram",hospital,22.342153,91.8232184,,,
"Asgar Ali Hospital , Dhaka",hospital,23.7085836,90.4229145,,,
"Asian Specialized Hospital LTD, O.R. Nizam Rd, Chattogram",hospital,22.3585709,91.8237919,,,
"Yashoda Hospitals Medical Information Centre, Yasmeen Palace, Jubilee Rd, Chattogram",hospital,22.3393228,91.8285391,,,
"Sir Salimullah Medical College Mitford Hospital, Government hospital, Mitford Rd, Dhaka",hospital,23.7112172,90.4013161,,,
"Mitford Hospital Kheya Ghat, Mitford Rd, Dhaka",hospital,23.7100338,90.4016154,,,
"Dhaka Mohanagar General Hospital, Babubazar Bridge, Dhaka",hospital,23.7140759,90.4051397,,,
Bagerhat Sadar Hospital,hospital,22.6708392,89.7661796,,,
Bagerhat Sadar Hospital,hospital,22.6706929,89.7660496,,,
Bagerhat Sadar Hospital,hospital,22.6721142,89.7657681,,,
"Chittagong Health Point Hospital, O.R. Nizam Rd, Chattogram",hospital,22.3595061,91.8265097,,,
"DR. MD. SHAFIQUL ISLAM CHEMBER Hospital, O.R. Nizam Rd, Chattogram",hospital,22.359086,91.8259595,,,
"Saul Heart Center, Heart hospital, O.R. Nizam Rd, Chattogram",hospital,22.3591964,91.8261974,,,
SD Hospital,hospital,22.7176694,89.070209,,,
CDC Cest Hospital Satkhira,hospital,22.6911591,89.0761335,,+880 1917-550026,
"Chevron Specialized Hospital, O.R. Nizam Rd, Chattogram",hospital,22.3634249,91.8301804,,,
"Fortes Cardiac Hospital, Nizam Road, Panchlaish, Muradpur, Chattogram",hospital,22.3635368,91.8301051,,,
"Bangkok Hospital Office Chattogram, Level 05, YAKUB TRADE CENTER, Chattogram",hospital,22.3647269,91.8250511,,,
"Yashoda Hospitals Information Center Chittagong, Sugandha Residential Area, Chattogram",hospital,22.3643224,91.8315011,,,
"LabAid Limited (Diagnostic), Hospital, Doyagonj New Rd, Dhaka",hospital,23.7103861,90.4245387,,,
"PROFESSOR DR T.ISLAM SHAMIM EYE HOSPITAL, New Road, Dhaka",hospital,23.7100555,90.4257408,,,
Shakira physiotherapy Point,hospital,22.7302592,89.062918,,,
Satkhira Children’s Hospital,hospital,22.7301301,89.0633221,,,
"Chittagong Union Hospital Private Limited, Mirzapul Rd, Chattogram",hospital,22.3679667,91.8332027,,,
"Middle Bakalia Mother And Childwellfare Center., Sathish Babu Ln, Chattogram",hospital,22.3494963,91.8532648,,,
"Smiling Sun Clinic (Patiya Rural), Chittagong-Coxs Bazar Hwy, Chattogram",hospital,22.3003333,91.8644181,,,
"Ahmed Specialized Hospital, Mazed Sardar Road, Nimtoli Ln, Dhaka",hospital,23.72368,90.4009727,,,
"Royal Care & Surgical Hospital, Hussaini Dalan Rd, Dhaka",hospital,23.723547,90.3998041,,,
"National Veterinary Hospital, Bangabazar Chakkar, Dhaka",hospital,23.722726,90.4052781,,,
"Chowdhury General Hospital, Nazimuddin Rd, Dhaka",hospital,23.7232825,90.4003721,,,
"Azimpur Maternity Hospital, Azimpur Rd, Dhaka",hospital,23.7246436,90.387829,,,
"Burn & Plastic Surgery Unit, Hospital, Secretariate Road, Dhaka Medical College Hospital, Dhaka",hospital,23.7246554,90.3994902,,,
"Dhaka Medical College Hospital, Government hospital, Secretariat Rd, Dhaka",hospital,23.7260307,90.3976561,,,
"Popular Medical College, Road No. 2, Dhaka",hospital,23.7385647,90.3797506,,,
Sandhani Eye Hospital,hospital,23.7345564,90.3864571,,,
"Module General Hospital, Poribagh Rd Number 2, Dhaka",hospital,23.741501,90.3931104,,,
"PG Hospital Dhaka, Bus Stop, Shahbagh Rd, Dhaka",hospital,23.739628,90.3958608,,,
"BSMMU Outdoor 1 (Medicine), Hospital, BSMMU, Shahbagh Rd, Dhaka",hospital,23.7387404,90.3938152,,,
Apollo Excelcare Hospital,hospital,26.1280003,91.6814189,,,
"Unico Hospitals PLC, Green Rd, Dhaka",hospital,23.7442875,90.3849571,,,
"Padma General Hospital, Sonargaon Road, Dhaka",hospital,23.7472254,90.3924748,,,
"SIBL Foundation Hospital, Fattah Plaza, Panthapath, Dhaka",hospital,23.7506802,90.3872005,,,
"Platinum Hospital Limited, Panthapath, Dhaka",hospital,23.7503909,90.3887485,,,
"Mukul Dental Clinic, Hospital, Green Square Road, Dhaka",hospital,23.7425856,90.3844798,,,
"Green Life Medical College Hospital, Bir Uttam Shafiullah Sarak, Green Rd, Dhaka",hospital,23.7465086,90.3858871,,,
"Reliance General & Renal Hospital, Corner, Green Rd, Dhaka",hospital,23.7458217,90.3863444,,,
"Labid hospital Dhanmondi, Hospital, Green Square Road, Dhaka",hospital,23.7421348,90.3846381,,,
"Elias Ahmed Chowdhury Trauma Center, Hospital, Daulatpur, Shibchar",hospital,23.3885602,90.1262641,,,
Belvue Hospital,hospital,23.7449849,90.4266178,,,
Monowara Hospital,hospital,23.7449622,90.426609,,,
Unknown,hospital,23.3027825,90.3449772,,,
Royal Aid Hospital Ltd,hospital,23.7470314,90.4269107,,,
Ruonagar Central Hospital and Diagnoatics Center,hospital,23.8170644,90.3561061,,,
"Nur General Hospital, Shariatpur",hospital,23.2099206,90.3474203,,,
Shariatpur Dental Hospital,hospital,23.2125147,90.3477422,,,
Haji Shoriat Ullah Hospital,hospital,23.2134415,90.3480614,,,
City Adhunik Hospital & Diagnostic Center,hospital,23.2128754,90.3478468,,,
"Dr. Monirul Islam Monir, Hospital, Angariya Road, Angaria",hospital,23.1909816,90.3246319,,,
Unknown,hospital,23.1673449,90.2100789,,,
"Animal Hospital Madaripur, Hospital, Madaripur",hospital,23.1721136,90.2154335,,,
Unknown,hospital,23.1677995,90.2131975,,,
"Mostafapur Medical Center, Hospital, Bhanga - Barisal Hwy, Madaripur",hospital,23.1609728,90.1375174,,,
"ADMA MEMORIAL HOSPITAL AND DIGITAL DIAGNOSTIC CENTER, Hospital, Bhanga - Barisal Hwy, Tekerhat",hospital,23.2227468,90.0200168,,,
